,LAnkle_c,LAnkle_x,LAnkle_y,LEar_c,LEar_x,LEar_y,LElbow_c,LElbow_x,LElbow_y,LEye_c,LEye_x,LEye_y,LHip_c,LHip_x,LHip_y,LKnee_c,LKnee_x,LKnee_y,LShoulder_c,LShoulder_x,LShoulder_y,LWrist_c,LWrist_x,LWrist_y,Neck_c,Neck_x,Neck_y,Nose_c,Nose_x,Nose_y,RAnkle_c,RAnkle_x,RAnkle_y,REar_c,REar_x,REar_y,RElbow_c,RElbow_x,RElbow_y,REye_c,REye_x,REye_y,RHip_c,RHip_x,RHip_y,RKnee_c,RKnee_x,RKnee_y,RShoulder_c,RShoulder_x,RShoulder_y,RWrist_c,RWrist_x,RWrist_y
2,0.438131,588.269,715.639,0.928565,588.309,355.157,0.872974,603.911,498.125,0.949409,572.544,353.134,0.749058,603.935,533.403,0.880466,619.583,586.337,0.877799,619.565,415.81,0.33,572.608,456.929,0.926909,572.665,415.889,0.872343,564.748,366.779,0.643864,539.325,715.612,0.884443,541.229,366.787,0.820651,529.49,488.308,0.947087,554.897,355.121,0.767186,543.171,533.417,0.851657,509.938,588.309,0.861007,527.555,415.925,0.818636,586.293,445.21
0,0.450135,590.252,715.638,0.939166,598.039,353.233,0.8866,603.98,494.15,0.876093,582.316,351.152,0.751215,605.882,533.368,0.874295,623.498,586.303,0.842212,619.639,415.917,0.333196,613.674,458.887,0.877743,578.467,417.776,0.846729,572.521,360.973,0.639989,541.207,715.613,0.834455,552.936,366.756,0.868253,539.206,480.475,0.900102,558.913,353.153,0.739475,550.978,537.265,0.836781,513.831,586.353,0.866999,539.207,417.756,0.839804,592.172,441.267
0,0.498131,590.235,715.633,0.935648,601.855,357.093,0.804763,607.827,498.161,0.92504,586.196,353.056,0.742963,605.879,533.401,0.872735,623.486,586.298,0.825664,625.439,417.765,0.47698,611.733,460.941,0.889167,584.312,417.838,0.859511,574.497,362.956,0.635121,541.24,715.617,0.906958,554.958,366.791,0.872122,539.326,480.561,0.885541,566.698,353.22,0.745389,550.99,535.335,0.834037,515.724,588.165,0.882228,539.318,417.806,0.814917,594.116,443.299
1,0.516299,592.164,715.633,0.92293,601.845,359.061,0.824315,607.805,505.874,0.869681,584.344,357.063,0.74705,605.936,537.24,0.861382,623.492,586.312,0.82905,625.463,417.796,0.321983,576.528,462.798,0.875295,584.262,419.763,0.899024,572.657,368.802,0.647385,541.231,715.611,0.859912,554.843,366.9,0.923916,541.156,492.233,0.827773,564.736,362.944,0.775433,551.032,537.277,0.840611,515.78,586.349,0.858483,539.243,421.704,0.816724,594.125,447.247
1,0.472351,594.085,715.639,0.946115,598.062,398.216,0.800221,615.693,529.493,0.844573,574.609,409.952,0.638231,603.969,541.2,0.80099,631.324,588.226,0.863691,633.231,445.124,0.475737,570.657,507.89,0.896818,582.376,445.155,0.851877,568.635,423.677,0.625584,541.299,715.623,0.3914,541.221,402.205,0.843835,539.346,537.276,0.978036,554.973,413.792,0.678432,545.117,545.134,0.831202,509.832,599.928,0.856236,533.349,445.211,0.669322,588.341,504.008
1,0.427033,590.199,715.64,0.920109,598.006,319.898,0.758582,621.585,458.917,0.843554,574.521,327.639,0.708813,611.783,494.275,0.824964,621.62,601.918,0.7674,627.449,370.814,0.48335,637.293,509.964,0.841068,576.499,372.713,0.849269,570.493,339.488,0.531428,543.167,715.62,0.584845,539.334,331.575,0.827216,539.232,464.853,0.899772,554.973,333.558,0.763403,549.05,494.198,0.826034,523.662,601.971,0.795764,527.555,376.659,0.768018,590.162,423.666
1,0.599375,592.144,715.611,0.918029,603.839,202.326,0.800318,611.776,355.069,0.919209,586.189,196.406,0.670085,607.864,447.191,0.82114,601.854,586.332,0.839332,633.304,272.862,0.0,0.0,0.0,0.901966,584.324,272.77,0.881972,572.617,210.086,0.635631,541.284,715.6,0.794489,552.954,210.048,0.817878,537.256,343.37,0.855279,560.862,198.359,0.666179,543.252,443.25,0.790775,541.147,584.337,0.831102,537.246,272.727,0.793655,592.169,302.165
0,0.635484,590.26,715.601,0.941547,603.98,196.386,0.804655,611.781,345.306,0.916934,588.222,192.511,0.682432,604.002,445.219,0.754673,598.061,584.25,0.829306,633.248,270.876,0.222488,599.959,290.415,0.880643,584.357,270.795,0.785067,580.415,200.382,0.586025,541.244,715.599,0.900645,554.942,206.239,0.82904,531.423,331.557,0.935057,570.514,194.493,0.678734,543.148,441.305,0.789193,541.192,582.329,0.806096,537.325,266.935,0.855832,598.071,286.532
2,0.603122,592.13,715.612,0.896919,596.053,198.398,0.836168,605.921,353.19,0.894508,574.549,196.486,0.69579,603.997,449.126,0.804532,599.965,586.275,0.825297,629.391,274.724,0.254426,570.609,308.122,0.858874,578.461,274.723,0.912667,570.549,212.008,0.624368,541.248,715.598,0.881505,541.318,212.116,0.899036,525.588,341.376,0.898179,555.029,204.244,0.708425,541.299,445.176,0.800104,539.328,584.283,0.847768,529.442,274.724,0.826301,588.182,302.145
2,0.417734,590.22,715.634,0.930601,586.336,292.474,0.675484,617.542,431.53,0.875314,568.574,290.559,0.687924,607.819,490.274,0.823241,619.595,602.004,0.820473,617.559,353.103,0.275798,543.207,419.768,0.911225,570.531,353.183,0.906992,556.89,306.044,0.578251,541.26,715.615,0.72197,535.369,304.208,0.789706,525.495,445.198,0.830462,545.12,296.367,0.722749,543.215,492.168,0.783449,521.558,601.887,0.862548,523.586,355.144,0.719879,576.469,400.245
2,0.463506,590.199,715.638,0.967011,586.276,364.861,0.804852,604.024,502.064,0.844873,568.567,358.991,0.718104,605.953,537.325,0.844232,619.542,584.341,0.848682,617.552,415.91,0.35222,552.989,472.7,0.908972,570.57,417.868,0.903376,556.804,368.858,0.646513,541.17,715.611,0.684686,537.296,368.777,0.881736,525.503,496.198,0.869043,543.243,362.96,0.764882,549.04,541.19,0.843159,509.955,588.307,0.857951,523.655,425.587,0.865694,584.332,458.879
2,0.501614,590.232,715.63,0.930232,603.889,357.039,0.830282,611.717,494.266,0.974921,586.312,351.261,0.72072,613.715,533.36,0.863314,619.605,584.319,0.859572,633.309,417.847,0.43619,599.955,449.208,0.932145,588.247,417.847,0.866615,574.593,362.965,0.635669,541.189,715.607,0.707767,556.889,366.756,0.905804,541.141,480.488,0.957502,568.658,353.198,0.795315,556.832,535.307,0.854719,511.863,586.288,0.875365,543.189,417.786,0.719878,596.086,445.225
0,0.527611,590.224,715.627,0.872007,607.8,357.106,0.848058,637.265,486.394,0.942499,588.337,353.155,0.802214,617.562,539.275,0.873089,619.614,584.303,0.871281,635.329,417.821,0.369496,594.14,464.781,0.905586,590.219,417.824,0.88978,584.295,366.76,0.636767,539.327,715.605,0.585542,560.839,366.774,0.83334,521.564,480.45,0.960217,572.522,355.092,0.825245,554.997,539.285,0.847988,509.972,588.197,0.848471,547.092,417.772,0.849501,586.256,462.936
