,LAnkle_c,LAnkle_x,LAnkle_y,LEar_c,LEar_x,LEar_y,LElbow_c,LElbow_x,LElbow_y,LEye_c,LEye_x,LEye_y,LHip_c,LHip_x,LHip_y,LKnee_c,LKnee_x,LKnee_y,LShoulder_c,LShoulder_x,LShoulder_y,LWrist_c,LWrist_x,LWrist_y,Neck_c,Neck_x,Neck_y,Nose_c,Nose_x,Nose_y,RAnkle_c,RAnkle_x,RAnkle_y,REar_c,REar_x,REar_y,RElbow_c,RElbow_x,RElbow_y,REye_c,REye_x,REye_y,RHip_c,RHip_x,RHip_y,RKnee_c,RKnee_x,RKnee_y,RShoulder_c,RShoulder_x,RShoulder_y,RWrist_c,RWrist_x,RWrist_y
1,0.644713,588.231,715.61,0.840149,611.721,376.686,0.821261,625.469,498.15,0.832353,594.134,378.581,0.760717,611.738,535.322,0.873401,601.89,586.333,0.828887,631.332,417.865,0.556544,566.642,492.157,0.910208,584.348,419.763,0.926253,586.229,384.53,0.628289,541.283,703.847,0.898041,558.89,368.926,0.867249,525.654,498.129,0.863542,572.687,372.773,0.804006,551.022,535.355,0.816391,511.805,582.337,0.890916,539.244,419.719,0.745084,582.374,478.581
1,0.627827,588.266,715.607,0.864948,604.031,402.16,0.880902,621.559,525.565,0.92552,588.276,411.914,0.736485,605.867,541.169,0.893607,619.507,588.263,0.806662,631.269,443.213,0.582363,554.879,511.817,0.862131,582.319,435.444,0.868418,574.571,423.693,0.695606,541.193,715.612,0.725918,554.867,400.149,0.874098,525.584,513.801,0.864411,568.594,411.846,0.779767,545.14,539.257,0.784339,505.894,596.093,0.872609,529.511,431.494,0.718532,588.302,509.898
1,0.614883,594.118,715.605,0.481287,602.004,451.094,0.494531,631.365,529.483,0.655766,586.31,466.781,0.633641,603.949,525.551,0.763569,621.606,607.856,0.724202,619.615,457.007,0.240246,603.843,525.546,0.788887,568.596,456.978,0.57683,574.522,478.566,0.660965,541.295,715.624,0.666402,541.204,447.217,0.312875,521.649,521.551,0.50859,564.71,464.845,0.670781,539.186,525.601,0.80396,509.859,609.818,0.741745,511.81,447.204,0.113718,529.476,523.576
1,0.610683,590.244,715.622,0.931498,601.949,243.5,0.84267,637.281,394.31,0.936185,586.182,241.565,0.701346,615.617,484.424,0.774496,603.931,611.727,0.824855,627.445,306.186,0.57498,558.828,382.484,0.933809,572.601,308.054,0.940255,572.56,257.11,0.614456,541.308,715.614,0.915073,541.186,255.154,0.935348,507.944,398.275,0.923712,556.987,243.489,0.714681,539.316,478.586,0.73268,537.299,609.77,0.827213,521.592,308.136,0.762976,584.347,378.598
1,0.587819,592.157,715.61,0.935159,601.841,214.054,0.810354,639.178,359.046,0.90038,578.431,210.205,0.658065,611.732,478.478,0.771012,601.94,609.779,0.806804,629.365,278.74,0.483913,560.798,331.614,0.883775,574.505,284.582,0.916425,570.563,225.73,0.606535,543.146,715.611,0.88665,541.233,227.765,0.910671,509.921,364.852,0.942769,555.004,214.047,0.686329,537.322,476.589,0.782752,539.293,609.793,0.859532,523.597,288.397,0.871968,584.326,319.791
1,0.600858,590.258,715.615,0.906052,603.961,214.115,0.806547,643.084,364.842,0.960966,586.351,210.197,0.676188,615.605,476.543,0.771515,601.969,605.938,0.817682,633.208,282.619,0.43513,558.844,331.594,0.841307,578.46,284.525,0.873992,574.578,225.703,0.585096,541.289,715.619,0.883468,550.972,225.854,0.869713,513.816,355.145,0.878859,562.811,212.187,0.694398,539.29,472.674,0.780598,541.136,605.877,0.841344,525.584,284.559,0.883436,588.26,317.818
2,0.587336,594.094,715.617,0.900853,602.034,219.912,0.86494,635.247,368.808,0.905463,586.254,216.007,0.659977,615.63,476.541,0.774105,602.014,607.858,0.824897,631.349,284.577,0.35657,543.236,351.13,0.888969,576.505,286.561,0.867603,574.495,229.719,0.547418,541.199,715.619,0.856101,543.239,229.79,0.932262,509.906,368.786,0.870379,560.799,223.802,0.685082,539.309,474.587,0.800337,541.137,605.922,0.878637,525.538,288.499,0.933208,584.328,323.809
2,0.620676,592.156,715.611,0.895671,576.457,223.865,0.86302,631.297,366.878,0.958588,556.931,225.76,0.67051,605.86,468.749,0.752506,599.96,605.908,0.824546,615.685,284.536,0.438501,554.924,343.387,0.895319,564.714,288.56,0.899591,554.81,241.378,0.574645,541.24,715.62,0.930608,523.603,243.359,0.909201,507.906,378.605,0.902849,539.18,229.762,0.668505,537.242,468.728,0.759094,537.286,605.845,0.838675,509.957,292.444,0.924513,572.587,333.513
2,0.530244,590.228,715.619,0.85144,543.219,249.343,0.866661,613.733,382.519,0.8456,525.541,266.928,0.70814,600.029,478.527,0.746858,594.14,615.606,0.809363,590.25,300.198,0.48666,549.048,362.943,0.899144,543.232,306.132,0.816707,523.549,284.561,0.512425,541.168,715.624,0.231892,494.249,280.628,0.821179,502.036,402.171,0.875882,507.967,274.882,0.7327,527.517,476.57,0.798815,525.493,609.775,0.814472,496.188,315.924,0.781058,552.998,351.233
2,0.610845,586.197,715.633,0.891723,543.179,392.335,0.832683,648.903,484.403,0.890998,525.508,415.878,0.754468,605.903,527.476,0.772306,582.367,598.046,0.797308,598.003,415.789,0.891922,588.314,494.185,0.812533,547.133,427.515,0.847895,521.645,429.595,0.626376,537.262,715.612,0.0,0.0,0.0,0.813939,509.961,496.232,0.732719,509.804,421.753,0.712934,543.185,535.305,0.839522,494.285,601.979,0.848262,502.022,431.536,0.578152,549.077,511.867
0,0.63128,584.304,715.62,0.905944,611.774,370.769,0.839381,637.276,488.285,0.915605,590.225,368.862,0.803641,615.686,539.17,0.853202,603.944,582.372,0.901456,635.203,415.927,0.513296,576.498,468.715,0.977846,588.184,417.798,0.906396,584.294,382.435,0.645628,531.442,699.946,0.510943,564.703,368.896,0.854893,533.359,490.299,0.990426,572.583,368.835,0.828836,554.88,537.316,0.826087,507.828,584.285,0.89052,541.285,417.85,0.807455,590.197,460.96
0,0.608766,586.233,715.617,0.88353,625.448,374.705,0.817571,646.965,486.375,0.848428,613.697,359.012,0.817172,613.698,539.203,0.848316,613.696,586.35,0.83329,637.249,421.681,0.348771,594.13,474.631,0.905082,592.166,417.761,0.910762,601.856,364.931,0.617762,529.439,715.602,0.733297,580.432,366.75,0.881548,527.486,484.373,0.921083,590.225,353.206,0.811415,551.023,537.279,0.823326,500.048,588.219,0.892019,549.057,415.793,0.990782,588.261,460.945
0,0.662362,586.291,715.615,0.966541,590.187,366.927,0.948781,604.022,492.171,0.882233,570.56,362.94,0.771442,613.683,541.137,0.809359,621.586,594.109,0.840432,635.198,417.823,0.879698,554.915,480.511,0.922031,601.981,415.849,0.879346,560.826,368.822,0.655032,527.545,715.607,0.0,0.0,0.0,0.929636,523.655,429.523,0.0,0.0,0.0,0.801695,556.883,529.476,0.851366,507.902,584.293,0.825349,570.612,413.879,0.844345,472.603,398.159
0,0.630176,584.268,715.629,0.988692,619.583,368.797,0.906053,617.641,486.329,0.89164,590.264,364.848,0.737895,611.741,541.229,0.849038,619.615,598.033,0.808054,637.23,419.76,0.853292,562.804,478.519,0.880072,605.866,415.919,0.899194,582.37,368.927,0.658674,527.5,715.609,0.0,0.0,0.0,0.790101,552.9,441.257,0.898395,574.569,364.855,0.786542,556.865,531.403,0.833265,507.847,580.439,0.832454,574.538,415.798,0.895624,523.523,409.91
0,0.620288,582.361,715.635,0.929595,631.346,368.908,0.909202,619.671,490.231,0.892847,605.835,364.912,0.74165,613.655,541.205,0.855641,617.658,599.922,0.788586,645.023,425.63,0.869959,568.685,478.584,0.859081,607.845,417.757,0.855136,594.113,370.827,0.648733,527.505,715.606,0.0958987,584.293,368.926,0.879242,541.332,435.422,0.969693,588.165,364.898,0.790411,556.893,527.527,0.846687,507.863,584.251,0.848148,574.543,413.885,0.887372,509.824,400.176
0,0.634515,580.379,715.629,0.900044,627.395,368.897,0.931574,631.314,492.24,0.947602,603.94,364.936,0.775053,615.65,541.165,0.818882,605.857,588.329,0.776353,641.173,425.578,0.884536,570.624,480.551,0.904091,603.911,417.832,0.862299,594.079,370.839,0.676352,529.501,715.597,0.279474,576.488,368.858,0.865022,531.448,460.866,0.982222,586.326,366.749,0.786224,556.894,529.512,0.839893,509.898,578.426,0.913786,570.501,415.831,0.845013,474.624,431.576
1,0.599242,586.341,715.595,0.843233,611.778,372.788,0.916119,621.555,507.9,0.841254,592.144,372.769,0.815169,617.612,539.247,0.861534,605.888,586.332,0.881461,633.375,429.493,0.514429,568.569,482.487,0.947423,588.232,427.528,0.945017,586.18,384.498,0.744409,539.303,697.872,0.700053,558.912,378.592,0.905016,525.548,496.204,0.915255,572.575,374.671,0.864192,554.973,537.248,0.851239,523.481,570.671,0.872828,541.301,423.687,0.872849,588.244,476.531
1,0.629297,586.304,715.622,0.962746,603.931,400.089,0.818943,621.531,527.513,0.940077,586.37,402.116,0.701689,615.639,541.251,0.859138,603.957,590.25,0.818878,629.364,445.133,0.28083,558.86,517.745,0.857641,576.519,441.288,0.903914,574.507,415.788,0.651769,539.251,701.925,0.774586,552.907,400.117,0.896841,521.665,523.531,0.830211,566.672,402.171,0.763546,545.156,541.177,0.770437,511.903,584.302,0.852764,525.648,433.539,0.848002,584.352,502.001
1,0.565367,580.403,715.625,0.683483,584.245,478.563,0.535133,621.583,545.163,0.74705,562.793,507.833,0.551776,601.932,545.137,0.829502,601.873,619.529,0.660424,611.755,492.244,0.450997,631.307,588.181,0.84167,554.947,490.262,0.746525,554.893,519.637,0.700801,539.284,715.609,0.589275,523.633,480.536,0.786663,494.297,547.099,0.798183,541.246,507.847,0.508501,537.234,543.18,0.805403,505.939,609.804,0.760745,502.048,480.482,0.51718,541.192,556.973
1,0.518034,586.254,715.633,0.56678,590.263,382.545,0.638362,631.363,472.634,0.693859,582.333,396.246,0.759285,603.874,509.939,0.773303,598.058,607.875,0.841306,617.671,400.25,0.558926,592.14,486.334,0.866759,562.771,404.085,0.712932,570.632,411.858,0.63062,541.282,715.616,0.765485,537.249,384.429,0.794524,494.192,482.439,0.701812,556.973,398.202,0.729136,537.235,511.811,0.815003,523.611,613.701,0.801491,507.935,406.064,0.65942,554.878,486.391
1,0.531688,584.322,715.631,0.981969,601.97,257.204,0.84905,633.318,402.142,0.913093,584.304,257.235,0.674756,607.86,488.292,0.771315,598.027,615.602,0.828311,621.583,317.848,0.597651,545.118,398.187,0.94425,570.6,319.913,0.92685,572.519,272.804,0.5737,541.252,715.618,0.881004,541.13,263.071,0.857233,504.021,415.9,0.886805,556.982,259.168,0.661957,537.295,486.353,0.758132,529.485,615.618,0.802289,515.725,323.736,0.739517,584.346,388.419
1,0.424202,582.355,715.641,0.861892,605.858,219.892,0.832452,635.321,360.977,0.9202,588.215,215.992,0.690639,605.946,476.61,0.768717,590.28,615.65,0.805362,631.285,284.519,0.529435,543.186,349.203,0.892443,576.461,288.378,0.848956,576.528,227.854,0.477184,541.297,715.63,0.885911,551.001,227.718,0.921536,507.912,366.928,0.836788,566.702,221.856,0.662799,533.383,476.537,0.707819,527.529,611.726,0.875751,525.49,288.497,0.883108,586.286,335.508
1,0.386907,584.25,715.637,0.895775,611.766,223.855,0.879815,635.34,353.122,0.855098,590.272,221.846,0.650844,605.932,476.535,0.716012,592.181,615.639,0.87165,631.364,286.556,0.463349,558.854,333.559,0.888634,580.42,288.488,0.877835,586.191,229.795,0.524815,541.284,715.618,0.924122,554.911,229.737,0.911592,507.894,355.093,0.930933,570.648,225.698,0.610726,533.363,472.636,0.678302,527.488,609.767,0.867607,527.528,288.515,0.861673,586.211,321.781
1,0.377921,584.252,715.634,0.932309,615.646,223.856,0.861224,637.253,351.248,0.845522,592.205,216.03,0.648618,605.899,476.57,0.725288,592.17,615.617,0.869268,633.31,288.382,0.47023,562.772,329.649,0.886665,584.27,288.468,0.917155,586.21,227.822,0.527205,541.279,715.617,0.891995,556.86,229.78,0.936255,507.917,353.116,0.906192,570.681,221.915,0.602363,533.402,470.675,0.691772,527.532,611.725,0.84002,529.484,288.473,0.83846,586.218,319.906
2,0.585318,586.248,715.622,0.976129,617.573,225.738,0.855222,633.227,368.866,0.882378,599.99,223.789,0.668327,611.709,476.547,0.781476,599.967,607.832,0.890508,633.359,288.526,0.528153,545.135,355.148,0.911691,582.365,290.392,0.864596,588.174,233.646,0.624314,541.227,715.604,0.949567,555.013,227.822,0.874258,509.793,374.703,0.902316,572.656,225.687,0.686257,537.336,476.563,0.758746,537.266,605.901,0.878929,525.633,290.454,0.813366,582.364,341.375
2,0.528881,586.198,715.634,0.735653,586.252,382.452,0.646874,617.579,464.844,0.662221,566.695,398.167,0.720837,605.914,500.106,0.787395,600.005,611.737,0.79817,617.584,388.451,0.44652,545.158,460.855,0.864688,562.778,386.498,0.608968,556.871,404.129,0.617747,539.283,715.619,0.420602,531.468,380.591,0.701365,509.939,458.902,0.574788,545.151,398.126,0.793189,539.295,498.112,0.804023,525.579,605.873,0.851489,509.845,384.463,0.490437,578.428,447.214
2,0.636119,588.3,715.601,0.848447,601.986,415.859,0.853041,631.308,525.467,0.778248,586.342,431.482,0.773488,604.007,539.22,0.909476,617.643,586.353,0.792791,625.473,439.343,0.433381,558.896,509.905,0.890115,576.488,433.444,0.707026,576.506,443.236,0.69147,537.324,715.613,0.595071,554.858,415.78,0.781399,519.626,507.88,0.719191,568.652,431.501,0.835598,543.168,537.312,0.808455,517.74,586.284,0.8979,527.477,429.453,0.693663,582.373,509.944
0,0.637837,588.225,715.598,0.974732,603.845,364.9,0.887435,648.927,488.31,0.915976,588.145,360.957,0.816703,615.68,537.324,0.804673,627.414,590.196,0.888549,633.252,415.785,0.554742,592.159,476.617,0.914908,586.318,419.73,0.88769,578.428,368.892,0.556104,533.389,715.624,0.91062,556.878,368.89,0.917106,525.603,496.12,0.927875,570.517,364.9,0.854791,554.872,537.267,0.839667,523.556,586.194,0.881787,541.141,427.53,0.798205,576.469,476.567
